IDINDEX,LATITUDE,LONGITUDE,MASL,SECONDS,STEPLENGTH,DATETIME,TrailRank
2316598,-14.54513,-72.99019,4748.468,2,3.404551,2007/07/23 19:53:24+00,2
2316599,-14.5451,-72.990183,4748.16,2,14.859845,2007/07/23 19:53:26+00,2
2316611,-14.545,-72.990275,4749.594,2,2.140689,2007/07/23 19:53:50+00,2
2316612,-14.54499,-72.990292,4748.82,2,2.71509,2007/07/23 19:53:52+00,2
2316613,-14.54498,-72.990315,4748.995,2,17.991591,2007/07/23 19:53:54+00,2
2316600,-14.54507,-72.990176,4748.228,2,2.338319,2007/07/23 19:53:28+00,2
2316601,-14.54505,-72.990183,4748.538,2,1.959323,2007/07/23 19:53:30+00,2
2316602,-14.54506,-72.990198,4748.22,2,3.32692,2007/07/23 19:53:32+00,2
2316603,-14.54503,-72.9902,4747.99,2,1.959327,2007/07/23 19:53:34+00,2
2316604,-14.54502,-72.990215,4748.333,2,1.959384,2007/07/23 19:53:36+00,2
2316605,-14.54501,-72.99023,4748.301,2,1.185745,2007/07/23 19:53:38+00,2
2316606,-14.54501,-72.990241,4748.418,2,1.185746,2007/07/23 19:53:40+00,2
2316607,-14.54501,-72.990252,4748.832,2,0,2007/07/23 19:53:42+00,2
2316608,-14.54501,-72.990252,4749.146,2,0,2007/07/23 19:53:44+00,2
2316609,-14.54501,-72.990252,4749.359,2,1.402924,2007/07/23 19:53:46+00,2
2316610,-14.545,-72.99026,4749.486,2,8.243711,2007/07/23 19:53:48+00,2
2316614,-14.54497,-72.99033,4749.274,2,1.339325,2007/07/23 19:53:56+00,2
2316615,-14.54496,-72.990337,4749.462,2,3.525392,2007/07/23 19:53:58+00,2
2316616,-14.54493,-72.990348,4749.046,2,3.243788,2007/07/23 19:54:00+00,2
2316617,-14.54491,-72.99037,4748.939,2,2.416524,2007/07/23 19:54:02+00,2
2316618,-14.54489,-72.990379,4748.76,2,3.165938,2007/07/23 19:54:04+00,2
2316619,-14.54487,-72.9904,4748.535,2,2.563575,2007/07/23 19:54:06+00,2
2316620,-14.54485,-72.990412,4747.582,2,2.327958,2007/07/23 19:54:08+00,2
2316621,-14.54484,-72.990431,4747.471,2,3.089671,2007/07/23 19:54:10+00,2
2316622,-14.54482,-72.990451,4747.45,2,3.015612,2007/07/23 19:54:12+00,2
2316623,-14.5448,-72.99047,4747.155,2,0.862333,2007/07/23 19:54:14+00,2
2316624,-14.5448,-72.990478,4747.497,2,1.959327,2007/07/23 19:54:16+00,2
2316625,-14.54479,-72.990493,4747.873,2,1.871383,2007/07/23 19:54:18+00,2
2316626,-14.54478,-72.990507,4747.984,2,2.519646,2007/07/23 19:54:20+00,2
2316627,-14.54477,-72.990528,4747.703,2,2.049223,2007/07/23 19:54:22+00,2
2316628,-14.54476,-72.990544,4747.706,2,1.509158,2007/07/23 19:54:24+00,2
2316629,-14.54476,-72.990558,4748.477,2,1.959384,2007/07/23 19:54:26+00,2
2316630,-14.54475,-72.990573,4748.625,2,2.519646,2007/07/23 19:54:28+00,2
2316631,-14.54474,-72.990594,4748.607,2,1.785618,2007/07/23 19:54:30+00,2
2316632,-14.54473,-72.990607,4748.835,2,1.230869,2007/07/23 19:54:32+00,2
2316633,-14.54472,-72.990612,4748.852,2,1.401354,2007/07/23 19:54:34+00,2
2316634,-14.54472,-72.990625,4749.056,2,1.281787,2007/07/23 19:54:36+00,2
2316635,-14.54471,-72.990631,4749.262,2,2.233639,2007/07/23 19:54:38+00,2
2316636,-14.5447,-72.990649,4749.807,2,1.785555,2007/07/23 19:54:40+00,2
2316637,-14.54469,-72.990662,4750.088,2,2.233726,2007/07/23 19:54:42+00,2
2316638,-14.54468,-72.99068,4749.822,2,2.563575,2007/07/23 19:54:44+00,2
2316639,-14.54466,-72.990692,4750.034,2,2.327958,2007/07/23 19:54:46+00,2
2316640,-14.54465,-72.990711,4749.965,2,2.813805,2007/07/23 19:54:48+00,2
2316641,-14.54464,-72.990735,4750.286,2,2.910413,2007/07/23 19:54:50+00,2
2316642,-14.54464,-72.990762,4750.165,2,2.619584,2007/07/23 19:54:52+00,2
2316643,-14.54462,-72.990775,4749.396,2,2.375345,2007/07/23 19:54:54+00,2
2316644,-14.5446,-72.990783,4749.372,2,1.871383,2007/07/23 19:54:56+00,2
2316645,-14.54459,-72.990797,4750.168,2,2.049223,2007/07/23 19:54:58+00,2
2316646,-14.54458,-72.990813,4750.089,2,1.402924,2007/07/23 19:55:00+00,2
2316647,-14.54457,-72.990821,4750.04,2,1.70237,2007/07/23 19:55:02+00,2
2316648,-14.54456,-72.990833,4750.189,2,1.702295,2007/07/23 19:55:04+00,2
2316649,-14.54455,-72.990845,4750.366,2,1.871383,2007/07/23 19:55:06+00,2
2316650,-14.54454,-72.990859,4750.562,2,1.401353,2007/07/23 19:55:08+00,2
2316651,-14.54454,-72.990872,4750.691,2,1.959384,2007/07/23 19:55:10+00,2
2316652,-14.54453,-72.990887,4750.857,2,1.871383,2007/07/23 19:55:12+00,2
2316653,-14.54452,-72.990901,4751.035,2,2.049223,2007/07/23 19:55:14+00,2
2316654,-14.54451,-72.990917,4751.136,2,1.83247,2007/07/23 19:55:16+00,2
2316655,-14.54451,-72.990934,4751.601,2,2.233726,2007/07/23 19:55:18+00,2
2316656,-14.5445,-72.990952,4752.146,2,2.80591,2007/07/23 19:55:20+00,2
2316657,-14.54448,-72.990968,4752.712,2,1.281787,2007/07/23 19:55:22+00,2
2316658,-14.54447,-72.990974,4752.322,2,1.70237,2007/07/23 19:55:24+00,2
2316659,-14.54446,-72.990986,4752.334,2,2.80591,2007/07/23 19:55:26+00,2
2316660,-14.54444,-72.991002,4752.734,2,3.015471,2007/07/23 19:55:28+00,2
2316661,-14.54442,-72.991021,4752.509,2,2.943352,2007/07/23 19:55:30+00,2
2316662,-14.5444,-72.991039,4752.093,2,2.519735,2007/07/23 19:55:32+00,2
2316663,-14.54439,-72.99106,4751.923,2,1.702295,2007/07/23 19:55:34+00,2
2316664,-14.54438,-72.991072,4752.47,2,2.741066,2007/07/23 19:55:36+00,2
2316665,-14.54436,-72.991087,4752.755,2,2.519646,2007/07/23 19:55:38+00,2
2316666,-14.54435,-72.991108,4752.19,2,1.544904,2007/07/23 19:55:40+00,2
2316667,-14.54434,-72.991118,4752.02,2,1.621859,2007/07/23 19:55:42+00,2
2316668,-14.54433,-72.991129,4751.469,2,2.233726,2007/07/23 19:55:44+00,2
2316669,-14.54432,-72.991147,4751.359,2,3.563017,2007/07/23 19:55:46+00,2
2316670,-14.54429,-72.991159,4750.798,2,2.049223,2007/07/23 19:55:48+00,2
2316671,-14.54428,-72.991175,4750.972,2,2.049223,2007/07/23 19:55:50+00,2
2316672,-14.54427,-72.991191,4751.464,2,3.323454,2007/07/23 19:55:52+00,2
2316673,-14.54425,-72.991214,4752.219,2,2.461829,2007/07/23 19:55:54+00,2
2316674,-14.54423,-72.991224,4752.344,2,1.187672,2007/07/23 19:55:56+00,2
2316675,-14.54422,-72.991228,4752.268,2,2.305839,2007/07/23 19:55:58+00,2
2316676,-14.5442,-72.991234,4752.315,2,1.871463,2007/07/23 19:56:00+00,2
2316677,-14.54419,-72.991248,4752.099,2,2.375345,2007/07/23 19:56:02+00,2
2316678,-14.54417,-72.991256,4752.688,2,1.106643,2007/07/23 19:56:04+00,2
2316679,-14.54416,-72.991256,4752.942,2,3.646869,2007/07/23 19:56:06+00,2
2316680,-14.54413,-72.99127,4753.111,2,2.416524,2007/07/23 19:56:08+00,2
2316681,-14.54411,-72.991279,4753.191,2,1.471681,2007/07/23 19:56:10+00,2
2316682,-14.5441,-72.991288,4752.651,2,2.416563,2007/07/23 19:56:12+00,2
2316683,-14.54408,-72.991297,4752.41,2,2.233639,2007/07/23 19:56:14+00,2
2316684,-14.54407,-72.991315,4752.565,2,1.402985,2007/07/23 19:56:16+00,2
2316685,-14.54406,-72.991323,4752.729,2,2.616946,2007/07/23 19:56:18+00,2
2316686,-14.54405,-72.991345,4752.653,2,2.461829,2007/07/23 19:56:20+00,2
2316687,-14.54403,-72.991355,4752.618,2,1.402985,2007/07/23 19:56:22+00,2
2316688,-14.54402,-72.991363,4751.695,2,2.140721,2007/07/23 19:56:24+00,2
2316689,-14.54401,-72.99138,4751.443,2,1.702295,2007/07/23 19:56:26+00,2
2316690,-14.544,-72.991392,4751.825,2,2.678844,2007/07/23 19:56:28+00,2
2316691,-14.54398,-72.991406,4751.832,2,2.563575,2007/07/23 19:56:30+00,2
2316692,-14.54396,-72.991418,4751.927,2,1.230869,2007/07/23 19:56:32+00,2
2316693,-14.54395,-72.991423,4751.991,2,1.402985,2007/07/23 19:56:34+00,2
2316694,-14.54394,-72.991431,4751.931,2,1.785618,2007/07/23 19:56:36+00,2
2316695,-14.54393,-72.991444,4752.187,2,2.223763,2007/07/23 19:56:38+00,2
2316696,-14.54391,-72.991446,4752.124,2,2.233675,2007/07/23 19:56:40+00,2
2316697,-14.5439,-72.991464,4752.462,2,1.702295,2007/07/23 19:56:42+00,2
2316698,-14.54389,-72.991476,4752.651,2,1.544904,2007/07/23 19:56:44+00,2
2316699,-14.54388,-72.991486,4752.862,2,1.281787,2007/07/23 19:56:46+00,2
2316700,-14.54387,-72.991492,4753.114,2,2.223763,2007/07/23 19:56:48+00,2
2316701,-14.54385,-72.991494,4753.189,2,2.461829,2007/07/23 19:56:50+00,2
2316702,-14.54383,-72.991504,4753.143,2,1.621859,2007/07/23 19:56:52+00,2
2316703,-14.54382,-72.991515,4752.847,2,1.23096,2007/07/23 19:56:54+00,2
2316704,-14.54381,-72.99152,4752.924,2,2.254902,2007/07/23 19:56:56+00,2
2316705,-14.54379,-72.991524,4753.029,2,1.230869,2007/07/23 19:56:58+00,2
2316706,-14.54378,-72.991529,4753.127,2,0,2007/07/23 19:57:00+00,2
2316707,-14.54378,-72.991529,4753.222,2,1.127442,2007/07/23 19:57:02+00,2
2316708,-14.54377,-72.991531,4753.327,2,1.12746,2007/07/23 19:57:04+00,2
2316709,-14.54376,-72.991533,4753.436,2,1.187672,2007/07/23 19:57:06+00,2
2316710,-14.54375,-72.991537,4753.56,2,1.339464,2007/07/23 19:57:08+00,2
2316711,-14.54374,-72.991544,4753.689,2,1.33938,2007/07/23 19:57:10+00,2
2316712,-14.54373,-72.991551,4753.812,2,0.107803,2007/07/23 19:57:12+00,2
2316713,-14.54373,-72.99155,4754.039,2,1.281787,2007/07/23 19:57:14+00,2
2316714,-14.54372,-72.991556,4754.264,2,2.23674,2007/07/23 19:57:16+00,2
2316715,-14.5437,-72.991553,4754.554,2,2.215959,2007/07/23 19:57:18+00,2
2316716,-14.54368,-72.991552,4754.228,2,3.56301,2007/07/23 19:57:20+00,2
2316717,-14.54365,-72.99154,4754.082,2,3.321626,2007/07/23 19:57:22+00,2
2316718,-14.54362,-72.991539,4753.938,2,2.37534,2007/07/23 19:57:24+00,2
2316719,-14.5436,-72.991531,4754.139,2,1.471743,2007/07/23 19:57:26+00,2
2316720,-14.54359,-72.991522,4755.107,2,2.805902,2007/07/23 19:57:28+00,2
2316721,-14.54357,-72.991506,4755.174,2,2.461824,2007/07/23 19:57:30+00,2
2316722,-14.54355,-72.991496,4755.138,2,4.079904,2007/07/23 19:57:32+00,2
2316723,-14.54352,-72.991474,4754.248,2,3.571243,2007/07/23 19:57:34+00,2
2316724,-14.5435,-72.991448,4754.063,2,2.277999,2007/07/23 19:57:36+00,2
2316725,-14.54348,-72.991443,4753.615,2,2.254901,2007/07/23 19:57:38+00,2
2316726,-14.54346,-72.991439,4752.332,2,1.70229,2007/07/23 19:57:40+00,2
2316727,-14.54345,-72.991427,4751.987,2,2.461824,2007/07/23 19:57:42+00,2
2316728,-14.54343,-72.991417,4751.864,2,3.382341,2007/07/23 19:57:44+00,2
2316729,-14.5434,-72.991411,4751.942,2,3.525258,2007/07/23 19:57:46+00,2
2316730,-14.54337,-72.9914,4752.203,2,3.525386,2007/07/23 19:57:48+00,2
2316731,-14.54334,-72.991389,4752.065,2,2.519641,2007/07/23 19:57:50+00,2
2316732,-14.54333,-72.991368,4751.605,2,2.223762,2007/07/23 19:57:52+00,2
2316733,-14.54331,-72.991366,4751.583,2,3.646912,2007/07/23 19:57:54+00,2
2316734,-14.54328,-72.991352,4751.406,2,1.077941,2007/07/23 19:57:56+00,2
2316735,-14.54328,-72.991342,4751.082,2,3.458705,2007/07/23 19:57:58+00,2
2316736,-14.54325,-72.991333,4750.005,2,2.375377,2007/07/23 19:58:00+00,2
2316737,-14.54323,-72.991325,4750.047,2,1.106642,2007/07/23 19:58:02+00,2
2316738,-14.54322,-72.991325,4749.306,2,1.70229,2007/07/23 19:58:04+00,2
2316739,-14.54321,-72.991313,4749.355,2,3.335688,2007/07/23 19:58:06+00,2
2316740,-14.54318,-72.99131,4749.128,2,2.213285,2007/07/23 19:58:08+00,2
2316741,-14.54316,-72.99131,4749.947,2,3.404555,2007/07/23 19:58:10+00,2
2316742,-14.54313,-72.991317,4750.63,2,3.603633,2007/07/23 19:58:12+00,2
2316743,-14.5431,-72.991304,4749.398,2,3.319928,2007/07/23 19:58:14+00,2
2316744,-14.54307,-72.991304,4749.037,2,1.230867,2007/07/23 19:58:16+00,2
2316745,-14.54306,-72.991299,4748.89,2,2.236838,2007/07/23 19:58:18+00,2
2316746,-14.54304,-72.991296,4749.251,2,2.305835,2007/07/23 19:58:20+00,2
2316747,-14.54302,-72.99129,4749.042,2,2.277902,2007/07/23 19:58:22+00,2
2316748,-14.543,-72.991285,4748.791,2,3.321727,2007/07/23 19:58:24+00,2
2316749,-14.54297,-72.991286,4748.056,2,2.254881,2007/07/23 19:58:26+00,2
2316750,-14.54295,-72.991282,4747.532,2,2.213285,2007/07/23 19:58:28+00,2
2316751,-14.54293,-72.991282,4746.665,2,0.646825,2007/07/23 19:58:30+00,2
2316752,-14.54293,-72.991276,4746.563,2,2.416563,2007/07/23 19:58:32+00,2
2316753,-14.54291,-72.991285,4746.555,2,3.363441,2007/07/23 19:58:34+00,2
2316754,-14.54288,-72.99128,4746.238,2,2.943411,2007/07/23 19:58:36+00,2
2316755,-14.54286,-72.991262,4746.144,2,2.41652,2007/07/23 19:58:38+00,2
2316756,-14.54284,-72.991253,4746.243,2,2.305835,2007/07/23 19:58:40+00,2
2316757,-14.54282,-72.991247,4747.099,2,2.305835,2007/07/23 19:58:42+00,2
2316758,-14.5428,-72.991241,4746.287,2,3.335698,2007/07/23 19:58:44+00,2
2316759,-14.54277,-72.991238,4745.778,2,2.510807,2007/07/23 19:58:46+00,2
2316760,-14.54275,-72.991227,4744.069,2,3.347808,2007/07/23 19:58:48+00,2
2316761,-14.54272,-72.991223,4744.485,2,2.254901,2007/07/23 19:58:50+00,2
2316762,-14.5427,-72.991219,4744.777,2,1.471743,2007/07/23 19:58:52+00,2
2316763,-14.54269,-72.99121,4745.458,2,3.603501,2007/07/23 19:58:54+00,2
2316764,-14.54266,-72.991197,4745.279,2,2.338409,2007/07/23 19:58:56+00,2
2316765,-14.54264,-72.99119,4745.22,2,3.525293,2007/07/23 19:58:58+00,2
2316766,-14.54261,-72.991179,4745.333,2,2.338409,2007/07/23 19:59:00+00,2
2316767,-14.54259,-72.991172,4744.844,2,1.18767,2007/07/23 19:59:02+00,2
2316768,-14.54258,-72.991168,4743.95,2,2.215859,2007/07/23 19:59:04+00,2
2316769,-14.54256,-72.991167,4743.522,2,1.281785,2007/07/23 19:59:06+00,2
2316770,-14.54255,-72.991161,4743.327,2,1.152965,2007/07/23 19:59:08+00,2
2316771,-14.54254,-72.991158,4743.036,2,0.107803,2007/07/23 19:59:10+00,2
2316772,-14.54254,-72.991157,4742.721,2,0.107803,2007/07/23 19:59:12+00,2
2316773,-14.54254,-72.991158,4742.433,2,0,2007/07/23 19:59:14+00,2
2316774,-14.54254,-72.991158,4742.253,2,0,2007/07/23 19:59:16+00,2
2316775,-14.54254,-72.991158,4742.129,2,1.111826,2007/07/23 19:59:18+00,2
2316776,-14.54253,-72.991157,4742.059,2,2.223763,2007/07/23 19:59:20+00,2
2316777,-14.54251,-72.991159,4741.839,2,1.12746,2007/07/23 19:59:22+00,2
2316778,-14.5425,-72.991157,4742.321,2,2.254881,2007/07/23 19:59:24+00,2
2316779,-14.54248,-72.991153,4742.107,2,1.185745,2007/07/23 19:59:26+00,2
2316780,-14.54248,-72.991142,4742.218,2,1.152968,2007/07/23 19:59:28+00,2
2316781,-14.54247,-72.991145,4742.521,2,0.431216,2007/07/23 19:59:30+00,2
2316782,-14.54247,-72.991141,4742.669,2,1.111826,2007/07/23 19:59:32+00,2
2316783,-14.54246,-72.99114,4742.83,2,0,2007/07/23 19:59:34+00,2
2316784,-14.54246,-72.99114,4742.937,2,1.12744,2007/07/23 19:59:36+00,2
2316785,-14.54245,-72.991138,4742.984,2,2.215959,2007/07/23 19:59:38+00,2
2316786,-14.54243,-72.991137,4742.818,2,3.32682,2007/07/23 19:59:40+00,2
2316787,-14.5424,-72.991139,4743.498,2,2.215953,2007/07/23 19:59:42+00,2
2316788,-14.54238,-72.991138,4743.769,2,1.230867,2007/07/23 19:59:44+00,2
2316789,-14.54237,-72.991133,4744.216,2,2.278024,2007/07/23 19:59:46+00,2
2316790,-14.54235,-72.991128,4745.208,2,2.277902,2007/07/23 19:59:48+00,2
2316791,-14.54233,-72.991123,4745.812,2,3.49065,2007/07/23 19:59:50+00,2
2316792,-14.5423,-72.991113,4746.455,2,2.461824,2007/07/23 19:59:52+00,2
2316793,-14.54228,-72.991103,4747.854,2,3.382344,2007/07/23 19:59:54+00,2
2316794,-14.54225,-72.991109,4748.932,2,2.619578,2007/07/23 19:59:56+00,2
2316795,-14.54223,-72.991096,4750.155,2,2.277999,2007/07/23 19:59:58+00,2
2316796,-14.54221,-72.991091,4749.679,2,2.254902,2007/07/23 20:00:00+00,2
2316797,-14.54219,-72.991095,4749.608,2,1.187579,2007/07/23 20:00:02+00,2
2316798,-14.54218,-72.991099,4749.233,2,3.33569,2007/07/23 20:00:04+00,2
2316799,-14.54215,-72.991102,4749.795,2,3.363343,2007/07/23 20:00:06+00,2
2316800,-14.54212,-72.991097,4748.408,2,3.319928,2007/07/23 20:00:08+00,2
2316801,-14.54209,-72.991097,4748.038,2,4.531679,2007/07/23 20:00:10+00,2
2316802,-14.54205,-72.991088,4746.339,2,3.792144,2007/07/23 20:00:12+00,2
2316803,-14.54202,-72.991071,4747.941,2,3.382341,2007/07/23 20:00:14+00,2
2316804,-14.54199,-72.991065,4747.654,2,2.277929,2007/07/23 20:00:16+00,2
2316805,-14.54197,-72.99107,4747.645,2,2.23674,2007/07/23 20:00:18+00,2
2316806,-14.54195,-72.991067,4746.976,2,2.37534,2007/07/23 20:00:20+00,2
2316807,-14.54193,-72.991059,4746.213,2,2.30596,2007/07/23 20:00:22+00,2
2316808,-14.54191,-72.991053,4746.145,2,3.347724,2007/07/23 20:00:24+00,2
2316809,-14.54188,-72.991057,4746.278,2,0.431216,2007/07/23 20:00:26+00,2
2316810,-14.54188,-72.991053,4746.498,2,1.07794,2007/07/23 20:00:28+00,2
2316811,-14.54188,-72.991043,4747.21,2,2.305864,2007/07/23 20:00:30+00,2
2316812,-14.54186,-72.991037,4747.408,2,1.281733,2007/07/23 20:00:32+00,2
2316813,-14.54185,-72.991031,4747.605,2,2.23674,2007/07/23 20:00:34+00,2
2316814,-14.54183,-72.991028,4747.675,2,2.510943,2007/07/23 20:00:36+00,2
2316815,-14.54181,-72.991017,4747.009,2,3.692692,2007/07/23 20:00:38+00,2
2316816,-14.54178,-72.991002,4748.646,2,3.363441,2007/07/23 20:00:40+00,2
2316817,-14.54175,-72.990997,4749.168,2,2.37534,2007/07/23 20:00:42+00,2
2316818,-14.54173,-72.990989,4749.454,2,1.471668,2007/07/23 20:00:44+00,2
2316819,-14.54172,-72.99098,4749.772,2,3.341629,2007/07/23 20:00:46+00,2
2316820,-14.54172,-72.990949,4748.771,2,2.049218,2007/07/23 20:00:48+00,2
2316821,-14.54171,-72.990933,4748.535,2,2.805964,2007/07/23 20:00:50+00,2
2316822,-14.54169,-72.990917,4748.829,2,2.8138,2007/07/23 20:00:52+00,2
2316823,-14.54168,-72.990893,4748.719,2,3.32173,2007/07/23 20:00:54+00,2
2316824,-14.54165,-72.990892,4748.612,2,2.873385,2007/07/23 20:00:56+00,2
2316825,-14.54163,-72.990875,4748.803,2,3.646821,2007/07/23 20:00:58+00,2
2316826,-14.5416,-72.990861,4748.61,2,2.678838,2007/07/23 20:01:00+00,2
2316827,-14.54158,-72.990847,4748.726,2,3.089731,2007/07/23 20:01:02+00,2
2316828,-14.54156,-72.990827,4748.769,2,2.873526,2007/07/23 20:01:04+00,2
2316829,-14.54154,-72.99081,4748.165,2,1.54483,2007/07/23 20:01:06+00,2
2316830,-14.54153,-72.9908,4748.526,2,1.230957,2007/07/23 20:01:08+00,2
2316831,-14.54152,-72.990795,4749.459,2,3.34173,2007/07/23 20:01:10+00,2
2316832,-14.54152,-72.990764,4748.947,2,1.785612,2007/07/23 20:01:12+00,2
2316833,-14.54151,-72.990751,4749.064,2,2.873449,2007/07/23 20:01:14+00,2
2316834,-14.54149,-72.990734,4748.529,2,1.54483,2007/07/23 20:01:16+00,2
2316835,-14.54148,-72.990724,4749.636,2,2.338442,2007/07/23 20:01:18+00,2
2316836,-14.54146,-72.990717,4749.968,2,3.32163,2007/07/23 20:01:20+00,2
2316837,-14.54143,-72.990718,4750.191,2,2.461824,2007/07/23 20:01:22+00,2
2316838,-14.54141,-72.990708,4749.93,2,1.959378,2007/07/23 20:01:24+00,2
2316839,-14.5414,-72.990693,4749.893,2,2.423364,2007/07/23 20:01:26+00,2
2316840,-14.54139,-72.990673,4748.954,2,4.079963,2007/07/23 20:01:28+00,2
2316841,-14.54136,-72.990651,4748.396,2,3.741195,2007/07/23 20:01:30+00,2
2316842,-14.54133,-72.990635,4748.403,2,4.079904,2007/07/23 20:01:32+00,2
2316843,-14.5413,-72.990613,4747.908,2,1.402982,2007/07/23 20:01:34+00,2
2316844,-14.54129,-72.990605,4747.704,2,2.049218,2007/07/23 20:01:36+00,2
2316845,-14.54128,-72.990589,4746.709,2,0.215608,2007/07/23 20:01:38+00,2
2316846,-14.54128,-72.990587,4746.71,2,2.510943,2007/07/23 20:01:40+00,2
2316847,-14.54126,-72.990576,4746.681,2,3.741195,2007/07/23 20:01:42+00,2
2316848,-14.54123,-72.99056,4746.126,2,4.208946,2007/07/23 20:01:44+00,2
2316849,-14.5412,-72.990536,4746.758,2,2.277999,2007/07/23 20:01:46+00,2
2316850,-14.54118,-72.990531,4746.419,2,2.617032,2007/07/23 20:01:48+00,2
2316851,-14.54117,-72.990509,4745.204,2,3.742838,2007/07/23 20:01:50+00,2
2316852,-14.54115,-72.990481,4744.299,2,5.073554,2007/07/23 20:01:52+00,2
2316853,-14.54111,-72.990458,4744.106,2,3.490523,2007/07/23 20:01:54+00,2
2316854,-14.54108,-72.990448,4744.518,2,2.873526,2007/07/23 20:01:56+00,2
2316855,-14.54106,-72.990431,4743.889,2,2.943344,2007/07/23 20:01:58+00,2
2316856,-14.54104,-72.990413,4743.415,2,2.328001,2007/07/23 20:02:00+00,2
2316857,-14.54103,-72.990394,4743.023,2,1.959323,2007/07/23 20:02:02+00,2
2316858,-14.54102,-72.990379,4743,2,2.873526,2007/07/23 20:02:04+00,2
2316859,-14.541,-72.990362,4742.576,2,2.461824,2007/07/23 20:02:06+00,2
2316860,-14.54098,-72.990352,4741.962,2,2.461824,2007/07/23 20:02:08+00,2
2316861,-14.54096,-72.990342,4741.904,2,1.230867,2007/07/23 20:02:10+00,2
2316862,-14.54095,-72.990337,4741.988,2,2.805964,2007/07/23 20:02:12+00,2
2316863,-14.54093,-72.990321,4741.858,2,3.089731,2007/07/23 20:02:14+00,2
2316864,-14.54091,-72.990301,4741.2,2,2.049303,2007/07/23 20:02:16+00,2
2316865,-14.5409,-72.990285,4741.099,2,2.327913,2007/07/23 20:02:18+00,2
2316866,-14.54089,-72.990266,4740.683,2,2.23674,2007/07/23 20:02:20+00,2
2316867,-14.54087,-72.990263,4740.494,2,2.619662,2007/07/23 20:02:22+00,2
2316868,-14.54085,-72.99025,4739.952,2,2.805964,2007/07/23 20:02:24+00,2
2316869,-14.54083,-72.990234,4739.146,2,1.785551,2007/07/23 20:02:26+00,2
2316870,-14.54082,-72.990221,4738.71,2,1.152994,2007/07/23 20:02:28+00,2
2316871,-14.54081,-72.990218,4738.545,2,0.215508,2007/07/23 20:02:30+00,2
2316872,-14.54081,-72.990216,4738.55,2,0,2007/07/23 20:02:32+00,2
2316873,-14.54081,-72.990216,4738.55,2,0.539021,2007/07/23 20:02:34+00,2
2316874,-14.54081,-72.990211,4738.551,2,2.510943,2007/07/23 20:02:36+00,2
2316875,-14.54079,-72.9902,4738.183,2,2.41652,2007/07/23 20:02:38+00,2
2316876,-14.54077,-72.990191,4738.268,2,2.678921,2007/07/23 20:02:40+00,2
2316877,-14.54075,-72.990177,4738.062,2,2.805964,2007/07/23 20:02:42+00,2
2316878,-14.54073,-72.990161,4738.09,2,1.339378,2007/07/23 20:02:44+00,2
2316879,-14.54072,-72.990154,4738.546,2,1.230869,2007/07/23 20:02:46+00,2
2316880,-14.54073,-72.990149,4738.457,2,1.111826,2007/07/23 20:02:48+00,2
2316881,-14.54072,-72.990148,4738.442,2,0.53902,2007/07/23 20:02:50+00,2
2316882,-14.54072,-72.990143,4738.43,2,4.555927,2007/07/23 20:02:52+00,2
2316883,-14.54068,-72.990133,4737.592,2,3.741195,2007/07/23 20:02:54+00,2
2316884,-14.54065,-72.990117,4737.41,2,2.461824,2007/07/23 20:02:56+00,2
2316885,-14.54063,-72.990107,4736.774,2,2.56357,2007/07/23 20:02:58+00,2
2316886,-14.54061,-72.990095,4736.16,2,3.089802,2007/07/23 20:03:00+00,2
2316887,-14.54059,-72.990075,4735.813,2,2.41652,2007/07/23 20:03:02+00,2
2316888,-14.54057,-72.990066,4735.69,2,3.490555,2007/07/23 20:03:04+00,2
2316889,-14.54054,-72.990056,4735.698,2,2.943344,2007/07/23 20:03:06+00,2
2316890,-14.54052,-72.990038,4735.794,2,3.323587,2007/07/23 20:03:08+00,2
2316891,-14.5405,-72.990015,4735.599,2,2.805902,2007/07/23 20:03:10+00,2
2316892,-14.54048,-72.989999,4735.445,2,3.430104,2007/07/23 20:03:12+00,2
2316893,-14.54045,-72.989991,4735.551,2,2.619578,2007/07/23 20:03:14+00,2
2316894,-14.54043,-72.989978,4735.064,2,2.715126,2007/07/23 20:03:16+00,2
2316895,-14.54042,-72.989955,4734.518,2,2.740979,2007/07/23 20:03:18+00,2
2316896,-14.5404,-72.98994,4733.983,2,2.37534,2007/07/23 20:03:20+00,2
2316897,-14.54038,-72.989932,4734.216,2,1.871378,2007/07/23 20:03:22+00,2
2316898,-14.54037,-72.989918,4734.062,2,2.416652,2007/07/23 20:03:24+00,2
2316899,-14.54035,-72.989909,4733.639,2,2.873385,2007/07/23 20:03:26+00,2
2316900,-14.54033,-72.989892,4733.732,2,2.619662,2007/07/23 20:03:28+00,2
2316901,-14.54031,-72.989879,4733.886,2,3.363343,2007/07/23 20:03:30+00,2
